views,comments,shares,likes,duration,captions,hashtags,created_at,created_day,created_month,created_year,tokenized_captions,filtered_captions,caption_length,split_hashtags
43400000,467,696,5400000,19,Sorry guys I didnt realize there was a hole in my sock ,"learnfromkhaby, learnontiktok",2021-04-17,Saturday,April,2021,"['Sorry', 'guys', 'I', 'didnt', 'realize', 'there', 'was', 'a', 'hole', 'in', 'my', 'sock']","['Sorry', 'guys', 'didnt', 'realize', 'hole', 'sock']",55,"['learnfromkhaby', 'learnontiktok']"
203200000,1386,1817,23900000,28,Easy ,"learnfromkhaby, learnontiktok",2021-04-16,Friday,April,2021,['Easy'],['Easy'],5,"['learnfromkhaby', 'learnontiktok']"
109300000,639,1145,10900000,25,Easy,"learnfromkhaby, learnontiktok",2021-04-15,Thursday,April,2021,['Easy'],['Easy'],4,"['learnfromkhaby', 'learnontiktok']"
44600000,244,334,4800000,27,Ig  khaby00  crediti jinisprotips,"learnfromkhaby, learnontiktok",2021-04-14,Wednesday,April,2021,"['Ig', 'khaby00', 'crediti', 'jinisprotips']","['Ig', 'khaby00', 'crediti', 'jinisprotips']",33,"['learnfromkhaby', 'learnontiktok']"
275700000,3839,5968,37900000,31,Igkhaby00,"learnfromkhaby, learnontiktok",2021-04-13,Tuesday,April,2021,['Igkhaby00'],['Igkhaby00'],9,"['learnfromkhaby', 'learnontiktok']"
247200000,2588,3469,34600000,25,IG khaby00,"learnfromkhaby, learnontiktok",2021-04-12,Monday,April,2021,"['IG', 'khaby00']","['IG', 'khaby00']",10,"['learnfromkhaby', 'learnontiktok']"
106400000,778,796,16100000,25,foryoupage comic,"foryoupage, comic",2021-04-11,Sunday,April,2021,"['foryoupage', 'comic']","['foryoupage', 'comic']",16,"['foryoupage', 'comic']"
35100000,43,4431,2700000,5,foryoupage comic,"foryoupage, comic",2021-04-10,Saturday,April,2021,"['foryoupage', 'comic']","['foryoupage', 'comic']",16,"['foryoupage', 'comic']"
33800000,9558,152,2700000,15,greenscreen foryoupage dmx,"greenscreen, foryoupage, dmx",2021-04-10,Saturday,April,2021,"['greenscreen', 'foryoupage', 'dmx']","['greenscreen', 'foryoupage', 'dmx']",26,"['greenscreen', 'foryoupage', 'dmx']"
71700000,43,577,8700000,23,foryoupage comic,"foryoupage, comic",2021-04-10,Saturday,April,2021,"['foryoupage', 'comic']","['foryoupage', 'comic']",16,"['foryoupage', 'comic']"
43200000,26,66,4000000,6,stitch con chiropractorvideos differente,"stitch, differente",2021-04-09,Friday,April,2021,"['stitch', 'con', 'chiropractorvideos', 'differente']","['stitch', 'con', 'chiropractorvideos', 'differente']",40,"['stitch', 'differente']"
114900000,534,908,11100000,10,foryoupage comic,"foryoupage, comic",2021-04-09,Friday,April,2021,"['foryoupage', 'comic']","['foryoupage', 'comic']",16,"['foryoupage', 'comic']"
28600000,5776,9702,1700000,9,foryoupage comic scuola,"foryoupage, comic, scuola",2021-04-08,Thursday,April,2021,"['foryoupage', 'comic', 'scuola']","['foryoupage', 'comic', 'scuola']",23,"['foryoupage', 'comic', 'scuola']"
243500000,2717,4834,32500000,30,foryoupage comic,"foryoupage, comic",2021-04-08,Thursday,April,2021,"['foryoupage', 'comic']","['foryoupage', 'comic']",16,"['foryoupage', 'comic']"
72000000,918,501,8500000,6,Ora so cosa provano i skater  foryoupage skate,"foryoupage, skate",2021-04-05,Monday,April,2021,"['Ora', 'so', 'cosa', 'provano', 'i', 'skater', 'foryoupage', 'skate']","['Ora', 'cosa', 'provano', 'skater', 'foryoupage', 'skate']",46,"['foryoupage', 'skate']"
19300000,3672,3992,7792,11,La persona dopo la  e tuo padre foryoupage comic,"foryoupage, comic",2021-04-04,Sunday,April,2021,"['La', 'persona', 'dopo', 'la', 'e', 'tuo', 'padre', 'foryoupage', 'comic']","['La', 'persona', 'dopo', 'la', 'e', 'tuo', 'padre', 'foryoupage', 'comic']",48,"['foryoupage', 'comic']"
48300000,309,542,6300000,8,foryoupage comic,"foryoupage, comic",2021-04-04,Sunday,April,2021,"['foryoupage', 'comic']","['foryoupage', 'comic']",16,"['foryoupage', 'comic']"
20000000,6491,195,1400000,11,Mi dissocio foryoupage comic,"foryoupage, comic",2021-04-03,Saturday,April,2021,"['Mi', 'dissocio', 'foryoupage', 'comic']","['Mi', 'dissocio', 'foryoupage', 'comic']",28,"['foryoupage', 'comic']"
15600000,4413,2916,6476,15,Taggate i vostri amici sosick freedo foryoupage comic,"sosick, freedo, foryoupage, comic",2021-04-03,Saturday,April,2021,"['Taggate', 'i', 'vostri', 'amici', 'sosick', 'freedo', 'foryoupage', 'comic']","['Taggate', 'vostri', 'amici', 'sosick', 'freedo', 'foryoupage', 'comic']",53,"['sosick', 'freedo', 'foryoupage', 'comic']"
24000000,439,6556,2300000,21,greenscreen foryoupage comic,"greenscreen, foryoupage, comic",2021-04-03,Saturday,April,2021,"['greenscreen', 'foryoupage', 'comic']","['greenscreen', 'foryoupage', 'comic']",28,"['greenscreen', 'foryoupage', 'comic']"
2743,254,165,511,10,foryoupage comic,"learnfromkhaby, learnontiktok",2021-03-31,Wednesday,March,2021,"['foryoupage', 'comic']","['foryoupage', 'comic']",16,"['learnfromkhaby', 'learnontiktok']"
24900000,4622,5144,2100000,15,stitch con mrslillyy,stitch,2021-03-30,Tuesday,March,2021,"['stitch', 'con', 'mrslillyy']","['stitch', 'con', 'mrslillyy']",20,['stitch']
13000000,1596,3501,6654,10,Sempre la stessa storia foryoupage comic scuola,"foryoupage, comic, scuola",2021-03-27,Saturday,March,2021,"['Sempre', 'la', 'stessa', 'storia', 'foryoupage', 'comic', 'scuola']","['Sempre', 'la', 'stessa', 'storia', 'foryoupage', 'comic', 'scuola']",47,"['foryoupage', 'comic', 'scuola']"
126200000,507,883,10900000,15,stitch con krasivaya688,stitch,2021-03-27,Saturday,March,2021,"['stitch', 'con', 'krasivaya688']","['stitch', 'con', 'krasivaya688']",23,['stitch']
9800000,1109,1324,4561,10,duetto con fishball,duetto,2021-03-25,Thursday,March,2021,"['duetto', 'con', 'fishball']","['duetto', 'con', 'fishball']",19,['duetto']
8900000,649,607,3486,15,Senza piet DimmiComeSiStaderekufficiale foryoupage,"dimmicomesista, foryoupage",2021-03-25,Thursday,March,2021,"['Senza', 'piet', 'DimmiComeSiStaderekufficiale', 'foryoupage']","['Senza', 'piet', 'DimmiComeSiStaderekufficiale', 'foryoupage']",50,"['dimmicomesista', 'foryoupage']"
8200000,1573,142,3169,8,Sempre la solita storia foryoupage comic crediti kyle131backup,"foryoupage, comic",2021-03-25,Thursday,March,2021,"['Sempre', 'la', 'solita', 'storia', 'foryoupage', 'comic', 'crediti', 'kyle131backup']","['Sempre', 'la', 'solita', 'storia', 'foryoupage', 'comic', 'crediti', 'kyle131backup']",62,"['foryoupage', 'comic']"
8100000,942,662,4045,14,Scherzo fedez tvbforyoupage comic crediti flaviabaronereal,"foryoupage, comic",2021-03-24,Wednesday,March,2021,"['Scherzo', 'fedez', 'tvbforyoupage', 'comic', 'crediti', 'flaviabaronereal']","['Scherzo', 'fedez', 'tvbforyoupage', 'comic', 'crediti', 'flaviabaronereal']",58,"['foryoupage', 'comic']"
8300000,2611,76,8034,15,Mannaia foryoupage comic,"foryoupage, comic",2021-03-23,Tuesday,March,2021,"['Mannaia', 'foryoupage', 'comic']","['Mannaia', 'foryoupage', 'comic']",24,"['foryoupage', 'comic']"
7700000,3148,3903,5064,9,Maledetti foryoupage comic console,"foryoupage, comic, console",2021-03-22,Monday,March,2021,"['Maledetti', 'foryoupage', 'comic', 'console']","['Maledetti', 'foryoupage', 'comic', 'console']",34,"['foryoupage', 'comic', 'console']"
6600000,2166,396,4111,15,Guido non lo batte nessuno foryou foryoupage cars,"foryou, foryoupage, cars",2021-03-22,Monday,March,2021,"['Guido', 'non', 'lo', 'batte', 'nessuno', 'foryou', 'foryoupage', 'cars']","['Guido', 'non', 'lo', 'batte', 'nessuno', 'foryou', 'foryoupage', 'cars']",49,"['foryou', 'foryoupage', 'cars']"
7800000,1897,5165,6214,11,F per me foryou foryou comic,"foryou, foryou, comic",2021-03-21,Sunday,March,2021,"['F', 'per', 'me', 'foryou', 'foryou', 'comic']","['F', 'per', 'foryou', 'foryou', 'comic']",28,"['foryou', 'foryou', 'comic']"
5900000,4927,9118,493,22,Tutti abbiamo un amico cos foryou foryoupage instagram,"foryou, foryoupage, instagram",2021-03-21,Sunday,March,2021,"['Tutti', 'abbiamo', 'un', 'amico', 'cos', 'foryou', 'foryoupage', 'instagram']","['Tutti', 'abbiamo', 'un', 'amico', 'cos', 'foryou', 'foryoupage', 'instagram']",54,"['foryou', 'foryoupage', 'instagram']"
6200000,6047,4465,315,15,stitch con harleyxwest ironia ragazze ,stitch,2021-03-20,Saturday,March,2021,"['stitch', 'con', 'harleyxwest', 'ironia', 'ragazze']","['stitch', 'con', 'harleyxwest', 'ironia', 'ragazze']",38,['stitch']
6300000,1203,873,4771,19,duetto con esportpalace,duetto,2021-03-19,Friday,March,2021,"['duetto', 'con', 'esportpalace']","['duetto', 'con', 'esportpalace']",23,['duetto']
6400000,33,1421,4536,57,Qual  il vostro preferito freestylestorechivasso foryou stile,"foryou, stile",2021-03-19,Friday,March,2021,"['Qual', 'il', 'vostro', 'preferito', 'freestylestorechivasso', 'foryou', 'stile']","['Qual', 'il', 'vostro', 'preferito', 'freestylestorechivasso', 'foryou', 'stile']",61,"['foryou', 'stile']"
11000000,4079,5848,1000000,15,Ogni volta la stessa storia foryou comic mamma,"foryou, comic, mamma",2021-03-19,Friday,March,2021,"['Ogni', 'volta', 'la', 'stessa', 'storia', 'foryou', 'comic', 'mamma']","['Ogni', 'volta', 'la', 'stessa', 'storia', 'foryou', 'comic', 'mamma']",46,"['foryou', 'comic', 'mamma']"
6100000,5255,6019,6436,55, per ridere signora ti prego non mi denunciare foryou comic ironia,"foryou, comic, ironia",2021-03-19,Friday,March,2021,"['per', 'ridere', 'signora', 'ti', 'prego', 'non', 'mi', 'denunciare', 'foryou', 'comic', 'ironia']","['per', 'ridere', 'signora', 'ti', 'prego', 'non', 'mi', 'denunciare', 'foryou', 'comic', 'ironia']",66,"['foryou', 'comic', 'ironia']"
7300000,5549,4226,796,9,A quanti di voi  capitato greenscreen foryou comic,"greenscreen, foryou, comic",2021-03-17,Wednesday,March,2021,"['A', 'quanti', 'di', 'voi', 'capitato', 'greenscreen', 'foryou', 'comic']","['quanti', 'di', 'voi', 'capitato', 'greenscreen', 'foryou', 'comic']",50,"['greenscreen', 'foryou', 'comic']"
4700000,1942,7522,436,10,stitch con www2percentmilkcom,stitch,2021-03-17,Wednesday,March,2021,"['stitch', 'con', 'www2percentmilkcom']","['stitch', 'con', 'www2percentmilkcom']",29,['stitch']
4000000,772,1061,3055,13,stitch con caterinasolimene,stitch,2021-03-17,Wednesday,March,2021,"['stitch', 'con', 'caterinasolimene']","['stitch', 'con', 'caterinasolimene']",27,['stitch']
6700000,3955,114,4276,6,Beccato foryou comic,"foryou, comic",2021-03-16,Tuesday,March,2021,"['Beccato', 'foryou', 'comic']","['Beccato', 'foryou', 'comic']",20,"['foryou', 'comic']"
4300000,811,737,2662,8,Mannaia foryou comic,"foryou, comic",2021-03-16,Tuesday,March,2021,"['Mannaia', 'foryou', 'comic']","['Mannaia', 'foryou', 'comic']",20,"['foryou', 'comic']"
3300000,0,3874,1862,27,Bevi solo acqua dora in poi,"learnfromkhaby, learnontiktok",2021-03-15,Monday,March,2021,"['Bevi', 'solo', 'acqua', 'dora', 'in', 'poi']","['Bevi', 'solo', 'acqua', 'dora', 'poi']",27,"['learnfromkhaby', 'learnontiktok']"
65000000,465,1027,10300000,9,stitch con juliaancare,stitch,2021-03-15,Monday,March,2021,"['stitch', 'con', 'juliaancare']","['stitch', 'con', 'juliaancare']",22,['stitch']
4100000,967,552,2909,9,quanti nella mia stessa situazione foryou foryoupage comic,"foryou, foryoupage, comic",2021-03-14,Sunday,March,2021,"['quanti', 'nella', 'mia', 'stessa', 'situazione', 'foryou', 'foryoupage', 'comic']","['quanti', 'nella', 'mia', 'stessa', 'situazione', 'foryou', 'foryoupage', 'comic']",58,"['foryou', 'foryoupage', 'comic']"
2700000,722,431,112,21,stitch con digi0z anime,"stitch, anime",2021-03-12,Friday,March,2021,"['stitch', 'con', 'digi0z', 'anime']","['stitch', 'con', 'digi0z', 'anime']",23,"['stitch', 'anime']"
2600000,344,154,1159,9,Mannaia foryoupage foryou,"foryoupage, foryou",2021-03-12,Friday,March,2021,"['Mannaia', 'foryoupage', 'foryou']","['Mannaia', 'foryoupage', 'foryou']",25,"['foryoupage', 'foryou']"
2600000,316,1188,994,15,Ormai sono al livello 8000foryoupage foryou ironia ,"foryoupage, foryou, ironia",2021-03-11,Thursday,March,2021,"['Ormai', 'sono', 'al', 'livello', '8000foryoupage', 'foryou', 'ironia']","['Ormai', 'sono', 'al', 'livello', '8000foryoupage', 'foryou', 'ironia']",51,"['foryoupage', 'foryou', 'ironia']"
2700000,309,1392,1444,8,stitch con irelandkendrick,stitch,2021-03-10,Wednesday,March,2021,"['stitch', 'con', 'irelandkendrick']","['stitch', 'con', 'irelandkendrick']",26,['stitch']
2300000,531,2369,1031,15,Mi dissocio in anticipo foryoupage foryou ironia,"foryoupage, foryou, ironia",2021-03-10,Wednesday,March,2021,"['Mi', 'dissocio', 'in', 'anticipo', 'foryoupage', 'foryou', 'ironia']","['Mi', 'dissocio', 'anticipo', 'foryoupage', 'foryou', 'ironia']",48,"['foryoupage', 'foryou', 'ironia']"
2200000,495,779,961,10,Sono venuta bene foryoupage foryou comic trend,"foryoupage, foryou, comic, trend",2021-03-10,Wednesday,March,2021,"['Sono', 'venuta', 'bene', 'foryoupage', 'foryou', 'comic', 'trend']","['Sono', 'venuta', 'bene', 'foryoupage', 'foryou', 'comic', 'trend']",46,"['foryoupage', 'foryou', 'comic', 'trend']"
2400000,162,419,1708,15,Auguri a me foryoupage foryou happybirthday,"foryoupage, foryou, happybirthday",2021-03-09,Tuesday,March,2021,"['Auguri', 'a', 'me', 'foryoupage', 'foryou', 'happybirthday']","['Auguri', 'foryoupage', 'foryou', 'happybirthday']",43,"['foryoupage', 'foryou', 'happybirthday']"
2200000,288,990,1255,10,foryoupage comic,"learnfromkhaby, learnontiktok",2021-03-08,Monday,March,2021,"['foryoupage', 'comic']","['foryoupage', 'comic']",16,"['learnfromkhaby', 'learnontiktok']"
4200000,1786,7371,5264,14,F per il padre foryoupage foryou comic,"foryoupage, foryou, comic",2021-03-08,Monday,March,2021,"['F', 'per', 'il', 'padre', 'foryoupage', 'foryou', 'comic']","['F', 'per', 'il', 'padre', 'foryoupage', 'foryou', 'comic']",38,"['foryoupage', 'foryou', 'comic']"
2300000,1156,1752,1774,15,stitch con naeury,stitch,2021-03-07,Sunday,March,2021,"['stitch', 'con', 'naeury']","['stitch', 'con', 'naeury']",17,['stitch']
2100000,350,1301,1424,12,F per me comic foryoupage ibrahimovic sanremo2021,"comic, foryoupage, ibrahimovic, sanremo2021",2021-03-07,Sunday,March,2021,"['F', 'per', 'me', 'comic', 'foryoupage', 'ibrahimovic', 'sanremo2021']","['F', 'per', 'comic', 'foryoupage', 'ibrahimovic', 'sanremo2021']",49,"['comic', 'foryoupage', 'ibrahimovic', 'sanremo2021']"
1700000,170,226,827,13,sanremo2021 randomsolo  la play non ti pacca mia comic,"sanremo2021, comic",2021-03-05,Friday,March,2021,"['sanremo2021', 'randomsolo', 'la', 'play', 'non', 'ti', 'pacca', 'mia', 'comic']","['sanremo2021', 'randomsolo', 'la', 'play', 'non', 'ti', 'pacca', 'mia', 'comic']",54,"['sanremo2021', 'comic']"
9400000,138,1298,1200000,7,se vi va seguitemi pure su Instagram ,"learnfromkhaby, learnontiktok",2021-03-04,Thursday,March,2021,"['se', 'vi', 'va', 'seguitemi', 'pure', 'su', 'Instagram']","['se', 'vi', 'va', 'seguitemi', 'pure', 'su', 'Instagram']",37,"['learnfromkhaby', 'learnontiktok']"
5100000,6967,9209,6949,22,Gg foryoupage foryou comic,"foryoupage, foryou, comic",2021-03-04,Thursday,March,2021,"['Gg', 'foryoupage', 'foryou', 'comic']","['Gg', 'foryoupage', 'foryou', 'comic']",26,"['foryoupage', 'foryou', 'comic']"
5300000,3649,177,7323,9,Un bel 10 per me foryoupage foryou comic ironia,"foryoupage, foryou, comic, ironia",2021-03-03,Wednesday,March,2021,"['Un', 'bel', '10', 'per', 'me', 'foryoupage', 'foryou', 'comic', 'ironia']","['Un', 'bel', '10', 'per', 'foryoupage', 'foryou', 'comic', 'ironia']",47,"['foryoupage', 'foryou', 'comic', 'ironia']"
1500000,543,145,1018,15,In che zona siete voi  sonoblackhoodie,"learnfromkhaby, learnontiktok",2021-03-03,Wednesday,March,2021,"['In', 'che', 'zona', 'siete', 'voi', 'sonoblackhoodie']","['che', 'zona', 'siete', 'voi', 'sonoblackhoodie']",38,"['learnfromkhaby', 'learnontiktok']"
1300000,193,340,632,14,Volevo solo farle vedere il mio album foryoupage foryou dragonball,"foryoupage, foryou, dragonball",2021-03-02,Tuesday,March,2021,"['Volevo', 'solo', 'farle', 'vedere', 'il', 'mio', 'album', 'foryoupage', 'foryou', 'dragonball']","['Volevo', 'solo', 'farle', 'vedere', 'il', 'mio', 'album', 'foryoupage', 'foryou', 'dragonball']",66,"['foryoupage', 'foryou', 'dragonball']"
2100000,1266,5328,2182,10,stitch con reginagglz,stitch,2021-02-27,Saturday,February,2021,"['stitch', 'con', 'reginagglz']","['stitch', 'con', 'reginagglz']",21,['stitch']
3000000,3164,2214,3884,25,Vado a torno foryou comic foryoupage,"foryou, comic, foryoupage",2021-02-26,Friday,February,2021,"['Vado', 'a', 'torno', 'foryou', 'comic', 'foryoupage']","['Vado', 'torno', 'foryou', 'comic', 'foryoupage']",36,"['foryou', 'comic', 'foryoupage']"
3300000,2673,2915,3556,7,duetto con that2ndtaberkid greenscreen,"duetto, greenscreen",2021-02-26,Friday,February,2021,"['duetto', 'con', 'that2ndtaberkid', 'greenscreen']","['duetto', 'con', 'that2ndtaberkid', 'greenscreen']",38,"['duetto', 'greenscreen']"
2600000,1023,1018,2207,5,Ogni volta che iniziavano i Griffin era unansiaforyou comic grffin,"foryou, comic, grffin",2021-02-26,Friday,February,2021,"['Ogni', 'volta', 'che', 'iniziavano', 'i', 'Griffin', 'era', 'unansiaforyou', 'comic', 'grffin']","['Ogni', 'volta', 'che', 'iniziavano', 'Griffin', 'era', 'unansiaforyou', 'comic', 'grffin']",66,"['foryou', 'comic', 'grffin']"
1600000,300,709,1367,11,greenscreen foryou comic,"greenscreen, foryou, comic",2021-02-25,Thursday,February,2021,"['greenscreen', 'foryou', 'comic']","['greenscreen', 'foryou', 'comic']",24,"['greenscreen', 'foryou', 'comic']"
1500000,203,401,1097,15,Sempre una sofferenza ungiornomigliore foryoupage foryou comic,"ungiornomigliore, foryoupage, foryou, comic",2021-02-24,Wednesday,February,2021,"['Sempre', 'una', 'sofferenza', 'ungiornomigliore', 'foryoupage', 'foryou', 'comic']","['Sempre', 'una', 'sofferenza', 'ungiornomigliore', 'foryoupage', 'foryou', 'comic']",62,"['ungiornomigliore', 'foryoupage', 'foryou', 'comic']"
2400000,362,6451,2553,15,stitch con itzdenisamocanu,stitch,2021-02-24,Wednesday,February,2021,"['stitch', 'con', 'itzdenisamocanu']","['stitch', 'con', 'itzdenisamocanu']",26,['stitch']
2000000,426,1278,2073,15,Ecco come me lo immaginavo io hahaha foryoupage foryou comic,"foryoupage, foryou, comic",2021-02-24,Wednesday,February,2021,"['Ecco', 'come', 'me', 'lo', 'immaginavo', 'io', 'hahaha', 'foryoupage', 'foryou', 'comic']","['Ecco', 'come', 'lo', 'immaginavo', 'io', 'hahaha', 'foryoupage', 'foryou', 'comic']",60,"['foryoupage', 'foryou', 'comic']"
1200000,397,975,828,9,La persona dopo la   tua mamma mamma foryoupage foryou comic,"mamma, foryoupage, foryou, comic",2021-02-22,Monday,February,2021,"['La', 'persona', 'dopo', 'la', 'tua', 'mamma', 'mamma', 'foryoupage', 'foryou', 'comic']","['La', 'persona', 'dopo', 'la', 'tua', 'mamma', 'mamma', 'foryoupage', 'foryou', 'comic']",60,"['mamma', 'foryoupage', 'foryou', 'comic']"
2800000,12,1919,3604,50,Grazie famiglia  grazie di cuore 1milione famiglia,"1milione, famiglia",2021-02-21,Sunday,February,2021,"['Grazie', 'famiglia', 'grazie', 'di', 'cuore', '1milione', 'famiglia']","['Grazie', 'famiglia', 'grazie', 'di', 'cuore', '1milione', 'famiglia']",50,"['1milione', 'famiglia']"
1800000,1197,125,1926,15,Dove andr Messi secondo voi  foryoupage foryou  football psgbarcellona,"foryoupage, foryou, football, psg, barcellona",2021-02-18,Thursday,February,2021,"['Dove', 'andr', 'Messi', 'secondo', 'voi', 'foryoupage', 'foryou', 'football', 'psgbarcellona']","['Dove', 'andr', 'Messi', 'secondo', 'voi', 'foryoupage', 'foryou', 'football', 'psgbarcellona']",70,"['foryoupage', 'foryou', 'football', 'psg', 'barcellona']"
1700000,622,566,157,15,Eccovi la mia ragazza lss lesolitestories marcofiladelfia givova,"lss, lesolitestories, marcofiladelfia, givova",2021-02-17,Wednesday,February,2021,"['Eccovi', 'la', 'mia', 'ragazza', 'lss', 'lesolitestories', 'marcofiladelfia', 'givova']","['Eccovi', 'la', 'mia', 'ragazza', 'lss', 'lesolitestories', 'marcofiladelfia', 'givova']",64,"['lss', 'lesolitestories', 'marcofiladelfia', 'givova']"
1200000,688,641,781,14,Questa  per pochi foryoupage foryou comic naruto itachi,"foryoupage, foryou, comic, naruto, itachi",2021-02-17,Wednesday,February,2021,"['Questa', 'per', 'pochi', 'foryoupage', 'foryou', 'comic', 'naruto', 'itachi']","['Questa', 'per', 'pochi', 'foryoupage', 'foryou', 'comic', 'naruto', 'itachi']",55,"['foryoupage', 'foryou', 'comic', 'naruto', 'itachi']"
15000000,9396,127,2600000,19,La persona dopo la  ti deve un taglio di capelli foryoupage foryou comic capelli,"foryoupage, foryou, comic, capelli",2021-02-16,Tuesday,February,2021,"['La', 'persona', 'dopo', 'la', 'ti', 'deve', 'un', 'taglio', 'di', 'capelli', 'foryoupage', 'foryou', 'comic', 'capelli']","['La', 'persona', 'dopo', 'la', 'ti', 'deve', 'un', 'taglio', 'di', 'capelli', 'foryoupage', 'foryou', 'comic', 'capelli']",80,"['foryoupage', 'foryou', 'comic', 'capelli']"
1000000,235,1264,616,25,La persona dopo la la  in realt  il ragazzo silenzio foryoupage foryou comic,"foryoupage, foryou, comic",2021-02-15,Monday,February,2021,"['La', 'persona', 'dopo', 'la', 'la', 'in', 'realt', 'il', 'ragazzo', 'silenzio', 'foryoupage', 'foryou', 'comic']","['La', 'persona', 'dopo', 'la', 'la', 'realt', 'il', 'ragazzo', 'silenzio', 'foryoupage', 'foryou', 'comic']",76,"['foryoupage', 'foryou', 'comic']"
